restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,"Japanese | Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary | Ito | New York, NY, USA | $$$$ · Japanese | Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary | Farra | New York, NY, USA | $$$ · Contemporary | Reserve a table | Huso | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Manhatta | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Jungsik New York | New York, NY, USA | $$$$ · Korean | Reserve a table | Tamarind | New York, NY, USA | $$$ · Indian | Reserve a table | One White Street | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Crown Shy | New York, NY, USA | $$$ · Contemporary | Reserve a table | Maison Passerelle | New York, NY, USA | $$$$ · French | Eulalie | New York, NY, USA | $$$ · French | Cha Kee | New York, NY, USA | $$ · Asian | Reserve a table | Saga | New York, NY, USA | $$$$ · Contemporary | Lei | New York, NY, USA | $$ · Chinese | Bridges | New York, NY, USA | $$$ · Contemporary | Dim Sum Go Go | New York, NY, USA | $$ · Chinese | Reserve a table | Carne Mare | New York, NY, USA | $$$$ · Steakhouse | Yamada | New York, NY, USA | $$$$ · Japanese | La Mercerie | New York, NY, USA | $$$$ · French | Reserve a table | Le Coucou | New York, NY, USA | $$$$ · French | 11 Howard | Reserve a table | Muku | New York, NY, USA | $$$$ · Japanese | Reserve a table | L’abeille à Côté | New York, NY, USA | $$$$ · French | Reserve a table | L’Abeille | New York, NY, USA | $$$$ · French | Nyonya | New York, NY, USA | $ · Malaysian | Reserve a table | Corima | New York, NY, USA | $$$$ · Mexican | Shabushabu Mayumon | New York, NY, USA | $$$$ · Japanese | Reserve a table | Thai Diner | New York, NY, USA | $$ · Thai | Reserve a table | Cervo’s | New York, NY, USA | $$$ · Spanish | Reserve a table | Wayan | New York, NY, USA | $$$ · Indonesian | Potluck Club | New York, NY, USA | $$ · Chinese | Reserve a table | Altro Paradiso | New York, NY, USA | $$$ · Italian | Reserve a table | Ma•dé | New York, NY, USA | $$$ · South East Asian | Comal | New York, NY, USA | $$$ · Mexican | Reserve a table | Tolo | New York, NY, USA | $$ · Chinese | Reserve a table | Dirt Candy | New York, NY, USA | $$$$ · Vegetarian | Reserve a table | The River Café | Brooklyn, NY, USA | $$$$ · Contemporary | Reserve a table | Raoul's | New York, NY, USA | $$$$ · French | Reserve a table | Pinch Chinese | New York, NY, USA | $$ · Chinese | Reserve a table | César | New York, NY, USA | $$$$ · Contemporary | Sushi Ikumi | New York, NY, USA | $$$$ · Japanese | Reserve a table | Torrisi | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Forsythia | New York, NY, USA | $$$$ · Italian | Russ & Daughters Cafe | New York, NY, USA | $$ · American | The Musket Room | New York, NY, USA | $$$$ · Contemporary | Reserve a table | King | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Estela | New York, NY, USA | $$$$ · Contemporary",One Star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese | Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary | Ito | New York, NY, USA | $$$$ · Japanese | Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary | Farra | New York, NY, USA | $$$ · Contemporary | Reserve a table | Huso | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Manhatta | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Jungsik New York | New York, NY, USA | $$$$ · Korean | Reserve a table | Tamarind | New York, NY, USA | $$$ · Indian | Reserve a table | One White Street | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Crown Shy | New York, NY, USA | $$$ · Contemporary | Reserve a table | Maison Passerelle | New York, NY, USA | $$$$ · French | Eulalie | New York, NY, USA | $$$ · French | Cha Kee | New York, NY, USA | $$ · Asian | Reserve a table | Saga | New York, NY, USA | $$$$ · Contemporary | Lei | New York, NY, USA | $$ · Chinese | Bridges | New York, NY, USA | $$$ · Contemporary | Dim Sum Go Go | New York, NY, USA | $$ · Chinese | Reserve a table | Carne Mare | New York, NY, USA | $$$$ · Steakhouse | Yamada | New York, NY, USA | $$$$ · Japanese | La Mercerie | New York, NY, USA | $$$$ · French | Reserve a table | Le Coucou | New York, NY, USA | $$$$ · French | 11 Howard | Reserve a table | Muku | New York, NY, USA | $$$$ · Japanese | Reserve a table | L’abeille à Côté | New York, NY, USA | $$$$ · French | Reserve a table | L’Abeille | New York, NY, USA | $$$$ · French | Nyonya | New York, NY, USA | $ · Malaysian | Reserve a table | Corima | New York, NY, USA | $$$$ · Mexican | Shabushabu Mayumon | New York, NY, USA | $$$$ · Japanese | Reserve a table | Thai Diner | New York, NY, USA | $$ · Thai | Reserve a table | Cervo’s | New York, NY, USA | $$$ · Spanish | Reserve a table | Wayan | New York, NY, USA | $$$ · Indonesian | Potluck Club | New York, NY, USA | $$ · Chinese | Reserve a table | Altro Paradiso | New York, NY, USA | $$$ · Italian | Reserve a table | Ma•dé | New York, NY, USA | $$$ · South East Asian | Comal | New York, NY, USA | $$$ · Mexican | Reserve a table | Tolo | New York, NY, USA | $$ · Chinese | Reserve a table | Dirt Candy | New York, NY, USA | $$$$ · Vegetarian | Reserve a table | The River Café | Brooklyn, NY, USA | $$$$ · Contemporary | Reserve a table | Raoul's | New York, NY, USA | $$$$ · French | Reserve a table | Pinch Chinese | New York, NY, USA | $$ · Chinese | Reserve a table | César | New York, NY, USA | $$$$ · Contemporary | Sushi Ikumi | New York, NY, USA | $$$$ · Japanese | Reserve a table | Torrisi | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Forsythia | New York, NY, USA | $$$$ · Italian | Russ & Daughters Cafe | New York, NY, USA | $$ · American | The Musket Room | New York, NY, USA | $$$$ · Contemporary | Reserve a table | King | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Estela | New York, NY, USA | $$$$ · Contemporary",1
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",1
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Ito | New York, NY, USA | $$$$ · Japanese",1
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",1
Farra,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/farra," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Farra | New York, NY, USA | $$$ · Contemporary",1
Huso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/huso-1218089," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Huso | New York, NY, USA | $$$$ · Contemporary",1
Manhatta,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/manhatta," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Manhatta | New York, NY, USA | $$$$ · Contemporary",1
Jungsik New York,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik-new-york," New York, NY, USA",$$$$,Korean,Three Stars,"Reserve a table | Jungsik New York | New York, NY, USA | $$$$ · Korean",1
Tamarind,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tamarind," New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Tamarind | New York, NY, USA | $$$ · Indian",1
One White Street,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/one-white-street," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | One White Street | New York, NY, USA | $$$$ · Contemporary",1
Crown Shy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/crown-shy," New York, NY, USA",$$$,Contemporary,One Star,"Reserve a table | Crown Shy | New York, NY, USA | $$$ · Contemporary",1
Maison Passerelle,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/maison-passerelle," New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Maison Passerelle | New York, NY, USA | $$$$ · French",1
Eulalie,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eulalie," New York, NY, USA",$$$,French,Selected Restaurants,"Eulalie | New York, NY, USA | $$$ · French",1
Cha Kee,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cha-kee," New York, NY, USA",$$,Asian,Selected Restaurants,"Cha Kee | New York, NY, USA | $$ · Asian",1
Saga,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/saga," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Saga | New York, NY, USA | $$$$ · Contemporary",1
Lei,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/lei," New York, NY, USA",$$,Chinese,Selected Restaurants,"Lei | New York, NY, USA | $$ · Chinese",1
Bridges,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bridges-1216261," New York, NY, USA",$$$,Contemporary,One Star,"Bridges | New York, NY, USA | $$$ · Contemporary",1
Dim Sum Go Go,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dim-sum-go-go," New York, NY, USA",$$,Chinese,bib,"Dim Sum Go Go | New York, NY, USA | $$ · Chinese",1
Carne Mare,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carne-mare," New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Carne Mare | New York, NY, USA | $$$$ · Steakhouse",1
Yamada,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/yamada," New York, NY, USA",$$$$,Japanese,One Star,"Yamada | New York, NY, USA | $$$$ · Japanese",1
La Mercerie,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-mercerie," New York, NY, USA",$$$$,French,Selected Restaurants,"La Mercerie | New York, NY, USA | $$$$ · French",1
Le Coucou,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou," New York, NY, USA",$$$$,French | 11 Howard,One Star,"Reserve a table | Le Coucou | New York, NY, USA | $$$$ · French | 11 Howard",1
Muku,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/muku," New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Muku | New York, NY, USA | $$$$ · Japanese",1
L’abeille à Côté,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-abeille-a-cote," New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | L’abeille à Côté | New York, NY, USA | $$$$ · French",1
L’Abeille,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l%E2%80%99abeille," New York, NY, USA",$$$$,French,One Star,"Reserve a table | L’Abeille | New York, NY, USA | $$$$ · French",1
Nyonya,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nyonya," New York, NY, USA",$,Malaysian,bib,"Nyonya | New York, NY, USA | $ · Malaysian",1
Corima,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/corima," New York, NY, USA",$$$$,Mexican,One Star,"Reserve a table | Corima | New York, NY, USA | $$$$ · Mexican",1
Shabushabu Mayumon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/shabushabu-mayumon," New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Shabushabu Mayumon | New York, NY, USA | $$$$ · Japanese",1
Thai Diner,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/thai-diner," New York, NY, USA",$$,Thai,bib,"Reserve a table | Thai Diner | New York, NY, USA | $$ · Thai",1
Cervo’s,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cervo-s," New York, NY, USA",$$$,Spanish,bib,"Reserve a table | Cervo’s | New York, NY, USA | $$$ · Spanish",1
Wayan,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wayan," New York, NY, USA",$$$,Indonesian,Selected Restaurants,"Reserve a table | Wayan | New York, NY, USA | $$$ · Indonesian",1
Potluck Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/potluck-club," New York, NY, USA",$$,Chinese,bib,"Potluck Club | New York, NY, USA | $$ · Chinese",1
Altro Paradiso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-altro-paradiso," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Altro Paradiso | New York, NY, USA | $$$ · Italian",1
Ma•dé,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ma%E2%80%A2de," New York, NY, USA",$$$,South East Asian,Selected Restaurants,"Reserve a table | Ma•dé | New York, NY, USA | $$$ · South East Asian",1
Comal,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/comal-1242778," New York, NY, USA",$$$,Mexican,Selected Restaurants,"Comal | New York, NY, USA | $$$ · Mexican",1
Tolo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tolo," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Tolo | New York, NY, USA | $$ · Chinese",1
Dirt Candy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dirt-candy," New York, NY, USA",$$$$,Vegetarian,One Star,"Reserve a table | Dirt Candy | New York, NY, USA | $$$$ · Vegetarian",1
The River Café,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/the-river-cafe," Brooklyn, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | The River Café | Brooklyn, NY, USA | $$$$ · Contemporary",1
Raoul's,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/raoul-s," New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Raoul's | New York, NY, USA | $$$$ · French",1
Pinch Chinese,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/pinch-chinese," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Pinch Chinese | New York, NY, USA | $$ · Chinese",1
César,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cesar," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | César | New York, NY, USA | $$$$ · Contemporary",1
Sushi Ikumi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ikumi," New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Sushi Ikumi | New York, NY, USA | $$$$ · Japanese",1
Torrisi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/torrisi," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Torrisi | New York, NY, USA | $$$$ · Contemporary",1
Forsythia,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/forsythia," New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | Forsythia | New York, NY, USA | $$$$ · Italian",1
Russ & Daughters Cafe,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/russ-daughters-cafe," New York, NY, USA",$$,American,bib,"Russ & Daughters Cafe | New York, NY, USA | $$ · American",1
The Musket Room,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"The Musket Room | New York, NY, USA | $$$$ · Contemporary",1
King,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/king," New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | King | New York, NY, USA | $$$ · Mediterranean Cuisine",1
Estela,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/estela," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Estela | New York, NY, USA | $$$$ · Contemporary",1
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,Selected Restaurants,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",1
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,Selected Restaurants,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",1
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,Selected Restaurants,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",1
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,Selected Restaurants,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",1
